psgc,name,correspondence_code,geographic_level,old_names,city_class,income_classification,urban_rural,population_2015,,population_2020,,status
205704003,Balligui,25704003,Bgy,,,,R,2250,,2434,,
205704001,Abbag,25704001,Bgy,,,,R,856,,942,,
205704000,Maddela,25704000,Mun,,,1st,,38499,,40943,,
205703033,Don Faustino Pagaduan,25703033,Bgy,,,,R,513,,588,,
205703032,Gregorio Pimentel,25703032,Bgy,,,,R,830,,839,,
205703031,Aklan Village,25703031,Bgy,,,,R,909,,1014,,
205703030,Villa Pascua,25703030,Bgy,,,,R,1491,,1653,,
205703029,San Pascual,25703029,Bgy,,,,R,698,,687,,
205703028,San Isidro,25703028,Bgy,,,,R,1940,,2030,,
205703027,San Antonio,25703027,Bgy,,,,R,1542,,1365,,
205703026,Ricarte Sur,25703026,Bgy,,,,R,698,,674,,
205703025,Ricarte Norte,25703025,Bgy,,,,R,1588,,1684,,
205703024,Rafael Palma,25703024,Bgy,Don Sergio Osme?a,,,R,786,,793,,
205703023,Maria Clara,25703023,Bgy,,,,R,1505,,1808,,
205703022,Makate,25703022,Bgy,,,,R,681,,694,,
205703021,Magsaysay,25703021,Bgy,,,,R,940,,890,,
205703020,Luttuad,25703020,Bgy,,,,U,1989,,2316,,
205703019,Liwayway,25703019,Bgy,,,,R,2542,,2953,,
205703018,Rizal ,25703018,Bgy,,,,R,3674,,4293,,Pob.
205703017,Isidro Paredes,25703017,Bgy,,,,R,1800,,2108,,
205703016,Ifugao Village,25703016,Bgy,,,,R,1506,,1514,,
205703015,Guribang,25703015,Bgy,,,,R,1350,,1485,,
205703014,Gulac,25703014,Bgy,,,,R,1770,,1820,,
205703013,Gabriela Silang,25703013,Bgy,,,,R,2150,,2108,,
205703012,Dumanisi,25703012,Bgy,,,,R,1957,,2084,,
205703011,Do?a Imelda,25703011,Bgy,,,,R,605,,733,,
205703010,"Don Mariano Perez, Sr.",25703010,Bgy,,,,R,792,,804,,
205703009,Diego Silang,25703009,Bgy,,,,R,1852,,1938,,
205703008,Campamento,25703008,Bgy,,,,R,1517,,1573,,
205703007,Cajel,25703007,Bgy,,,,R,2089,,2082,,
205703006,Bannawag,25703006,Bgy,,,,R,2126,,2380,,
205703005,Balagbag,25703005,Bgy,,,,R,1730,,1796,,
205703004,Baguio Village,25703004,Bgy,,,,R,949,,870,,
205703003,Aurora West ,25703003,Bgy,,,,R,2652,,2908,,Pob.
205703002,Aurora East ,25703002,Bgy,,,,U,1658,,1581,,Pob.
205703001,Andres Bonifacio ,25703001,Bgy,,,,U,3740,,4037,,Pob.
205703000,Diffun,25703000,Mun,,,2nd,,52569,,56102,,
205702017,Santo Domingo,25702017,Bgy,,,,R,652,,888,,
205702016,Gomez,25702016,Bgy,,,,R,522,,619,,
205702015,Tucod,25702015,Bgy,,,,R,1956,,1932,,
205702014,Dingasan,25702014,Bgy,,,,R,1283,,1573,,
205702013,Villa Pe?a,25702013,Bgy,Capellangan,,,R,708,,690,,
205702012,Villarose,25702012,Bgy,,,,R,735,,800,,
205702011,Zamora,25702011,Bgy,,,,R,3105,,3396,,
205702010,Villamor,25702010,Bgy,,,,R,2279,,2632,,
205702009,San Marcos,25702009,Bgy,,,,R,2506,,2869,,
205702008,Mangandingay ,25702008,Bgy,,,,R,3448,,3775,,Pob.
205702007,Gundaway ,25702007,Bgy,,,,U,4188,,4465,,Pob.
205702006,Eden,25702006,Bgy,,,,R,1180,,1088,,
205702005,Dibibi,25702005,Bgy,,,,R,2618,,2594,,
205702004,Del Pilar,25702004,Bgy,,,,R,561,,676,,
205702003,Calaocan,25702003,Bgy,,,,R,777,,748,,
205702002,Burgos,25702002,Bgy,,,,R,3591,,4133,,
205702001,Banuar,25702001,Bgy,,,,R,473,,655,,
205702000,Cabarroguis ,25702000,Mun,,,3rd,,30582,,33533,,Capital
205701025,Villa Ventura,25701025,Bgy,,,,R,818,,893,,
205701024,San Manuel,25701024,Bgy,,,,R,853,,958,,
205701023,San Benigno,25701023,Bgy,,,,R,1343,,1644,,
205701022,Pinaripad Norte,25701022,Bgy,,,,R,1152,,1224,,
205701021,Nagabgaban,25701021,Bgy,,,,R,651,,732,,
205701020,Diodol,25701020,Bgy,,,,R,891,,1042,,
205701019,Cabugao,25701019,Bgy,,,,R,468,,594,,
205701018,Alicia,25701018,Bgy,,,,R,1325,,1415,,
205701017,Villa Santiago,25701017,Bgy,,,,R,1452,,1604,,
205701016,Villa Pagaduan,25701016,Bgy,,,,R,818,,914,,
205701015,Victoria,25701015,Bgy,,,,R,1295,,1403,,
205701014,San Ramon,25701014,Bgy,,,,R,706,,694,,
205701013,San Leonardo,25701013,Bgy,Cabarroguis,,,U,2352,,2676,,
205701012,San Francisco,25701012,Bgy,,,,R,1836,,1920,,
205701011,San Antonio,25701011,Bgy,,,,R,551,,603,,
205701010,Rang-ayan,25701010,Bgy,,,,R,273,,278,,
205701009,Ramos,25701009,Bgy,,,,R,768,,841,,
205701008,Progreso ,25701008,Bgy,,,,R,1192,,1209,,Pob.
205701007,Pinaripad Sur,25701007,Bgy,,,,R,1242,,1495,,
205701006,Palacian,25701006,Bgy,,,,R,1988,,2088,,
205701005,Ligaya,25701005,Bgy,,,,R,1844,,2027,,
205701004,Guinalbin,25701004,Bgy,,,,R,823,,943,,
205701003,Dungo,25701003,Bgy,Osme?a,,,R,896,,1006,,
205701002,Dumabel,25701002,Bgy,,,,R,1160,,1310,,
205701001,Dagupan,25701001,Bgy,,,,R,1090,,1201,,
205701000,Aglipay,25701000,Mun,,,3rd,,27787,,30714,,
205700000,Quirino,25700000,Prov,,,3rd,,188991,,203828,,
205015006,Pelaway,25015006,Bgy,,,,R,1190,,1332,,
205015005,Lublub ,25015005,Bgy,,,,R,3634,,3980,,Pob.
205015004,Lipuga,25015004,Bgy,,,,R,410,,469,,
205015003,Cawayan,25015003,Bgy,,,,R,415,,393,,
205015002,Galintuja,25015002,Bgy,,,,R,770,,925,,
205015001,Abuyo,25015001,Bgy,,,,R,1521,,1440,,
205015000,Alfonso Castaneda,25015000,Mun,,,1st,,7940,,8539,,
205014009,Bintawan Norte,25014009,Bgy,,,,R,2498,,2732,,
205014008,Poblacion,25014008,Bgy,Turod,,,R,946,,1468,,
205014007,Sawmill,25014007,Bgy,,,,R,1577,,1508,,
205014006,Pieza,25014006,Bgy,,,,R,1396,,1463,,
205014005,Ocapon,25014005,Bgy,,,,R,970,,998,,
205014004,Nagbitin,25014004,Bgy,,,,R,2233,,2679,,
205014003,Cabuluan,25014003,Bgy,,,,R,1658,,1859,,
205014002,Ibung,25014002,Bgy,,,,R,4334,,4416,,
205014001,Bintawan Sur,25014001,Bgy,,,,R,2895,,2995,,
205014000,Villaverde,25014000,Mun,,,5th,,18507,,20118,,
205013023,Pilar D. Galima,25013023,Bgy,,,,R,1013,,975,,
205013022,Concepcion,25013022,Bgy,Calalabangan,,,R,1401,,1770,,
205013021,Communal,25013021,Bgy,,,,R,2179,,2481,,
205013020,Bagahabag,25013020,Bgy,,,,R,3219,,4462,,
205013019,Wacal,25013019,Bgy,,,,R,1283,,1296,,
205013018,Uddiawan,25013018,Bgy,,,,R,3712,,4092,,
205013017,Tucal,25013017,Bgy,,,,R,1151,,1182,,
205013015,San Luis,25013015,Bgy,,,,R,2405,,2648,,
205013014,San Juan,25013014,Bgy,,,,R,1690,,1798,,
205013013,Roxas,25013013,Bgy,,,,U,7954,,8696,,
205013012,Quirino,25013012,Bgy,,,,U,6220,,6405,,
205013011,Quezon,25013011,Bgy,,,,U,5009,,5404,,
205013010,Poblacion South,25013010,Bgy,,,,U,1184,,819,,
205013009,Poblacion North,25013009,Bgy,,,,U,1085,,976,,
205013008,Osme?a,25013008,Bgy,,,,U,5343,,5700,,
205013007,Lactawan,25013007,Bgy,,,,R,1354,,1446,,
205013006,Dadap,25013006,Bgy,,,,R,993,,1195,,
205013005,Curifang,25013005,Bgy,,,,R,3756,,4832,,
205013004,Bascaran,25013004,Bgy,,,,R,3388,,3803,,
205013003,Bangar,25013003,Bgy,,,,R,1112,,1130,,
205013002,Bangaan,25013002,Bgy,,,,R,1185,,1178,,
205013001,Aggub,25013001,Bgy,,,,R,2881,,2999,,
205013000,Solano,25013000,Mun,,,1st,,59517,,65287,,
205012018,Unib,25012018,Bgy,,,,R,326,,422,,
205012017,Santa Rosa,25012017,Bgy,,,,R,209,,306,,
205012016,Malico,25012016,Bgy,,,,R,226,,234,,
205012015,Canabuan,25012015,Bgy,,,,R,1650,,2047,,
205012014,Balete,25012014,Bgy,,,,R,716,,850,,
205012013,Atbu,25012013,Bgy,,,,R,448,,555,,
205012012,Villa Flores,25012012,Bgy,,,,R,2077,,2041,,
205012011,Tactac,25012011,Bgy,,,,R,1274,,1402,,
205012010,Sinapaoan,25012010,Bgy,,,,R,1087,,1172,,
205012009,Poblacion,25012009,Bgy,,,,R,1084,,1197,,
205012008,Imugan,25012008,Bgy,,,,R,751,,828,,
205012006,Buyasyas,25012006,Bgy,,,,R,921,,1219,,
205012005,Baracbac,25012005,Bgy,,,,R,693,,778,,
205012004,Bantinan,25012004,Bgy,,,,R,1310,,1517,,
205012003,Baliling,25012003,Bgy,,,,R,1980,,1853,,
205012002,Bacneng,25012002,Bgy,,,,R,1428,,1855,,
205012000,Santa Fe,25012000,Mun,,,3rd,,16180,,18276,,
205011012,Dagupan,25011012,Bgy,,,,R,1254,,1335,,
205011011,Maasin,25011011,Bgy,,,,R,953,,1124,,
205011010,Runruno,25011010,Bgy,,,,U,3771,,5548,,
205011009,Nalubbunan,25011009,Bgy,,,,R,1604,,1675,,
205011008,Maddiangat,25011008,Bgy,,,,R,2353,,2426,,
205011007,Darubba,25011007,Bgy,,,,R,1581,,1808,,
205011006,Caliat ,25011006,Bgy,,,,R,1875,,1998,,Pob.
205011005,Calaocan,25011005,Bgy,,,,R,1090,,942,,
205011004,Bonifacio,25011004,Bgy,,,,R,855,,920,,
205011003,Buliwao,25011003,Bgy,,,,R,2723,,2970,,
205011002,Baresbes,25011002,Bgy,,,,R,1419,,1681,,
205011001,Aurora,25011001,Bgy,,,,R,1578,,1628,,
205011000,Quezon,25011000,Mun,,,4th,,21056,,24055,,
205010030,Tidang Village,25010030,Bgy,,,,R,392,,470,,
205010029,Lawigan,25010029,Bgy,,,,R,580,,808,,
205010028,Latbang,25010028,Bgy,,,,R,880,,917,,
205010027,Castillo Village,25010027,Bgy,,,,R,567,,699,,
205010026,Cabayo,25010026,Bgy,,,,R,725,,577,,
205010025,Buyasyas,25010025,Bgy,,,,R,406,,485,,
205010024,Balete,25010024,Bgy,,,,R,674,,1021,,
205010023,Alang Salacsac,25010023,Bgy,,,,R,590,,626,,
205010022,Tubungan,25010022,Bgy,,,,R,629,,669,,
205010021,Talicabcab,25010021,Bgy,,,,R,333,,321,,
205010020,San Fabian,25010020,Bgy,,,,R,825,,887,,
205010019,Pingkian,25010019,Bgy,,,,R,1508,,1652,,
205010018,Pinayag,25010018,Bgy,,,,R,2004,,2182,,
205010017,Pangawan,25010017,Bgy,,,,R,632,,782,,
205010016,Pampang ,25010016,Bgy,,,,R,987,,1159,,Pob.
205010015,Nansiakan,25010015,Bgy,,,,R,1635,,1677,,
205010014,Mapayao,25010014,Bgy,,,,R,1775,,2210,,
205010013,Kayapa Proper West,25010013,Bgy,,,,R,1239,,1351,,
205010012,Kayapa Proper East,25010012,Bgy,,,,R,252,,227,,
205010011,Cabanglasan,25010011,Bgy,,,,R,676,,751,,
205010010,Cabalatan Alang,25010010,Bgy,,,,R,181,,207,,
205010009,Besong,25010009,Bgy,,,,R,921,,962,,
205010008,Binalian,25010008,Bgy,,,,R,746,,940,,
205010007,Banao,25010007,Bgy,,,,R,753,,720,,
205010006,Balangabang,25010006,Bgy,,,,R,529,,649,,
205010005,Babadi,25010005,Bgy,,,,R,1135,,1236,,
205010004,Baan,25010004,Bgy,,,,R,847,,963,,
205010003,Ansipsip,25010003,Bgy,,,,R,204,,115,,
205010002,Amelong Labeng,25010002,Bgy,,,,R,224,,230,,
205010001,Acacia,25010001,Bgy,,,,R,865,,976,,
205010000,Kayapa,25010000,Mun,,,3rd,,23714,,26469,,
205009031,Paquet,25009031,Bgy,Ilongot Res.,,,R,1302,,1469,,
205009030,Kongkong,25009030,Bgy,,,,R,2401,,2327,,
205009029,Alloy,25009029,Bgy,,,,R,1167,,1314,,
205009028,Nantawakan,25009028,Bgy,,,,R,1703,,2012,,
205009027,Catarawan,25009027,Bgy,,,,R,804,,917,,
205009026,Camamasi,25009026,Bgy,,,,R,429,,420,,
205009025,Watwat,25009025,Bgy,,,,R,1319,,1567,,
205009024,Wangal,25009024,Bgy,,,,R,1091,,1266,,
205009023,Tadji,25009023,Bgy,,,,R,844,,986,,
205009022,Siguem,25009022,Bgy,,,,R,801,,1014,,
205009021,Tukod,25009021,Bgy,,,,R,304,,414,,
205009020,Pudi,25009020,Bgy,,,,R,1361,,1762,,
205009019,Papaya,25009019,Bgy,,,,R,1195,,1155,,
205009018,Pao,25009018,Bgy,,,,R,1170,,1347,,
205009017,Muta,25009017,Bgy,,,,R,1927,,1986,,
205009016,Malabing,25009016,Bgy,,,,R,755,,792,,
205009015,Macalong,25009015,Bgy,,,,R,1552,,1620,,
205009014,Lupa,25009014,Bgy,,,,R,1048,,1195,,
205009012,Kakiduguen,25009012,Bgy,,,,R,817,,1040,,
205009011,Dine,25009011,Bgy,,,,R,997,,1085,,
205009010,Didipio,25009010,Bgy,,,,R,3233,,3443,,
205009009,Cordon,25009009,Bgy,,,,R,1274,,1546,,
205009008,Capisaan,25009008,Bgy,,,,R,1046,,1319,,
205009007,Biyoy,25009007,Bgy,,,,R,1906,,2050,,
205009006,Bua,25009006,Bgy,,,,R,1422,,1470,,
205009005,Binogawan,25009005,Bgy,,,,R,799,,796,,
205009004,Belet,25009004,Bgy,,,,R,420,,427,,
205009003,Poblacion,25009003,Bgy,Alloy,,,R,2092,,2318,,
205009002,Alimit,25009002,Bgy,,,,R,1057,,1044,,
205009001,Antutot,25009001,Bgy,,,,R,1469,,1675,,
205009000,Kasibu,25009000,Mun,,,3rd,,37705,,41776,,
205008023,Talbek,25008023,Bgy,,,,R,471,,484,,
205008022,Santa Maria,25008022,Bgy,,,,R,555,,668,,
205008021,Sanguit,25008021,Bgy,,,,R,1033,,1024,,
205008020,Kinabuan,25008020,Bgy,,,,R,1059,,1261,,
205008019,Kimbutan,25008019,Bgy,,,,R,1240,,1394,,
205008018,Dopaj,25008018,Bgy,,,,R,1722,,1900,,
205008017,Domang,25008017,Bgy,,,,R,1449,,1573,,
205008016,Canabay,25008016,Bgy,,,,R,1039,,1158,,
205008015,Balsain,25008015,Bgy,,,,R,609,,709,,
205008014,Bagumbayan,25008014,Bgy,,,,R,788,,963,,
205008013,Biruk,25008013,Bgy,,,,R,926,,1220,,
205008012,Palabotan,25008012,Bgy,,,,R,1083,,1195,,
205008011,Mangayang,25008011,Bgy,,,,R,2140,,2340,,
205008010,Lukidnon,25008010,Bgy,,,,R,369,,320,,
205008008,Ganao,25008008,Bgy,Lingad,,,R,1045,,1226,,
205008007,Gabut,25008007,Bgy,,,,U,1268,,1293,,
205008004,Carolotan,25008004,Bgy,,,,R,1016,,1103,,
205008003,Banila,25008003,Bgy,,,,R,728,,817,,
205008001,Abaca,25008001,Bgy,,,,R,571,,576,,
205008000,Dupax del Sur,25008000,Mun,,,2nd,,19111,,21224,,
205007023,Parai,25007023,Bgy,,,,R,781,,871,,
205007022,Macabenga,25007022,Bgy,,,,R,1307,,1614,,
205007021,Bitnong,25007021,Bgy,,,,R,2641,,3239,,
205007020,Binuangan,25007020,Bgy,,,,R,1846,,2078,,
205007019,Yabbi,25007019,Bgy,,,,R,549,,547,,
205007018,New Gumiad,25007018,Bgy,,,,R,324,,580,,
205007016,Oyao,25007016,Bgy,,,,R,2215,,2222,,
205007015,Munguia,25007015,Bgy,,,,R,1032,,1375,,
205007013,Malasin ,25007013,Bgy,,,,U,3972,,5017,,Pob.
205007012,Mabasa,25007012,Bgy,,,,R,2319,,2826,,
205007011,Lamo,25007011,Bgy,,,,R,1660,,1894,,
205007010,Ineangan,25007010,Bgy,,,,R,3357,,4330,,
205007009,Inaban,25007009,Bgy,,,,R,2042,,2328,,
205007003,Bulala,25007003,Bgy,,,,R,721,,848,,
205007002,Belance,25007002,Bgy,,,,R,2748,,3526,,
205007000,Dupax del Norte,25007000,Mun,,,3rd,,27514,,33295,,
205006019,Villa Florentino,25006019,Bgy,,,,R,669,,659,,
205006018,Villa Aurora,25006018,Bgy,,,,R,457,,529,,
205006017,San Pablo,25006017,Bgy,,,,R,829,,825,,
205006016,San Luis,25006016,Bgy,,,,R,580,,626,,
205006015,Rosario,25006015,Bgy,,,,R,313,,324,,
205006014,Lurad,25006014,Bgy,,,,R,526,,602,,
205006013,Langka,25006013,Bgy,,,,R,259,,309,,
205006012,Butao,25006012,Bgy,,,,R,1076,,1186,,
205006011,Ampakleng,25006011,Bgy,,,,R,759,,855,,
205006010,Poblacion,25006010,Bgy,,,,R,3320,,3542,,
205006009,Pinya,25006009,Bgy,,,,R,665,,703,,
205006008,Namamparan,25006008,Bgy,,,,R,1321,,1283,,
205006007,Nagsabaran,25006007,Bgy,,,,R,1276,,1244,,
205006006,Escoting,25006006,Bgy,,,,R,983,,991,,
205006005,Duruarog,25006005,Bgy,,,,R,924,,951,,
205006004,Decabacan,25006004,Bgy,,,,R,703,,774,,
205006003,Bugnay,25006003,Bgy,,,,R,1334,,1563,,
205006002,Balete,25006002,Bgy,,,,R,1314,,1338,,
205006001,Arwas,25006001,Bgy,,,,R,814,,932,,
205006000,Diadi,25006000,Mun,,,4th,,18122,,19236,,
205005028,Vista Alegre,25005028,Bgy,B. Baringin,,,R,3894,,4347,,
205005027,Santa Rosa,25005027,Bgy,,,,R,2443,,2642,,
205005026,San Nicolas North,25005026,Bgy,Luyang,,,R,2290,,2329,,
205005025,Salvacion,25005025,Bgy,,,,R,4394,,4014,,
205005024,Luyang,25005024,Bgy,,,,R,1231,,1509,,
205005023,La Torre South,25005023,Bgy,,,,R,2136,,2508,,
205005022,Ipil-Cuneg,25005022,Bgy,,,,R,582,,541,,
205005021,Don Mariano Marcos,25005021,Bgy,,,,U,2230,,1976,,
205005020,Cabuaan,25005020,Bgy,,,,R,1003,,1243,,
205005019,Bansing,25005019,Bgy,,,,R,920,,967,,
205005017,District IV ,25005017,Bgy,,,,U,3424,,3670,,Pob.
205005016,District III Pob.,25005016,Bgy,Don M. Perez,,,U,2215,,2290,,
205005015,Don Tomas Maddela Pob.,25005015,Bgy,District II,,,R,1050,,1096,,
205005014,Don Domingo Maddela Pob. ,25005014,Bgy,District I,,,U,1335,,1019,,
205005012,Paitan,25005012,Bgy,,,,R,1762,,2526,,
205005011,Masoc,25005011,Bgy,,,,R,3357,,3693,,
205005010,Magsaysay,25005010,Bgy,,,,U,4721,,5496,,
205005009,Magapuy,25005009,Bgy,,,,R,1104,,1254,,
205005008,La Torre North,25005008,Bgy,,,,R,1865,,2236,,
205005006,Casat,25005006,Bgy,,,,R,1688,,1854,,
205005005,Busilac,25005005,Bgy,,,,R,3101,,3523,,
205005004,Buenavista,25005004,Bgy,Vista Hills,,,R,2943,,3591,,
205005003,Bonfal West,25005003,Bgy,,,,U,4484,,5308,,
205005002,Bonfal Proper,25005002,Bgy,,,,R,4793,,4923,,
205005001,Bonfal East,25005001,Bgy,,,,R,2547,,3159,,
205005000,Bayombong ,25005000,Mun,,,1st,,61512,,67714,,Capital
205004027,Santo Domingo West,25004027,Bgy,,,,R,1209,,1262,,
205004026,Magsaysay Hills,25004026,Bgy,,,,R,1679,,1965,,
205004025,Pallas,25004025,Bgy,,,,R,1153,,1236,,
205004024,Santo Domingo,25004024,Bgy,Tabangan,,,R,3206,,3129,,
205004023,San Leonardo,25004023,Bgy,,,,R,1907,,2101,,
205004022,San Fernando,25004022,Bgy,,,,R,2395,,2534,,
205004021,San Antonio South,25004021,Bgy,,,,R,1609,,1598,,
205004020,San Antonio North,25004020,Bgy,,,,R,1992,,2294,,
205004018,Salinas,25004018,Bgy,,,,R,2840,,3050,,
205004017,Mauan,25004017,Bgy,,,,R,1115,,1370,,
205004016,Manamtam,25004016,Bgy,,,,R,855,,760,,
205004015,Macate,25004015,Bgy,,,,U,1548,,1689,,
205004014,Mabuslo,25004014,Bgy,,,,R,2720,,2807,,
205004013,Indiana,25004013,Bgy,,,,R,2059,,2449,,
205004012,Homestead,25004012,Bgy,,,,U,3555,,3935,,
205004011,Dullao,25004011,Bgy,,,,R,1355,,1513,,
205004010,Calaocan ,25004010,Bgy,,,,U,3336,,2839,,Pob.
205004009,Buag ,25004009,Bgy,,,,R,3688,,3035,,Pob.
205004008,Barat,25004008,Bgy,,,,R,1819,,1840,,
205004007,Banggot ,25004007,Bgy,,,,U,4405,,4310,,Pob.
205004006,Almaguer South,25004006,Bgy,,,,R,1953,,1932,,
205004005,Almaguer North,25004005,Bgy,,,,U,2148,,2982,,
205004003,Aliaga,25004003,Bgy,,,,R,1846,,1940,,
205004002,Abinganan,25004002,Bgy,,,,R,1151,,1295,,
205004001,Abian,25004001,Bgy,,,,R,1890,,1924,,
205004000,Bambang,25004000,Mun,,,1st,,53433,,55789,,
205003018,Tuao South,25003018,Bgy,,,,R,2397,,2650,,
205003017,Villaros,25003017,Bgy,,,,R,1629,,1852,,
205003016,Quirino ,25003016,Bgy,,,,R,1526,,1307,,Pob.
205003015,Villa Coloma ,25003015,Bgy,,,,R,2739,,3055,,Pob.
205003014,Tuao North,25003014,Bgy,,,,R,1717,,2051,,
205003012,Sta. Lucia,25003012,Bgy,,,,R,2635,,2932,,
205003011,Sta. Cruz,25003011,Bgy,,,,R,931,,1072,,
205003010,San Pedro ,25003010,Bgy,,,,R,2171,,2238,,Pob.
205003009,San Geronimo ,25003009,Bgy,,,,R,1546,,1338,,Pob.
205003008,Pogonsino,25003008,Bgy,,,,R,1656,,1913,,
205003007,Paniki,25003007,Bgy,,,,R,1858,,1980,,
205003006,Nangalisan,25003006,Bgy,,,,R,1297,,1441,,
205003005,Murong,25003005,Bgy,,,,R,2711,,2864,,
205003004,Lantap,25003004,Bgy,,,,R,2593,,2763,,
205003003,Careb,25003003,Bgy,,,,R,2241,,2302,,
205003002,Baretbet,25003002,Bgy,,,,U,4846,,5253,,
205003001,Bakir,25003001,Bgy,,,,R,1008,,974,,
205003000,Bagabag,25003000,Mun,,,2nd,,35501,,37985,,
205002023,Yaway,25002023,Bgy,,,,R,785,,831,,
205002022,Ocao-Capiniaan,25002022,Bgy,,,,R,888,,940,,
205002021,Latar-Nocnoc-San Francisco,25002021,Bgy,,,,R,509,,632,,
205002020,Canarem,25002020,Bgy,,,,R,919,,946,,
205002019,Canabuan,25002019,Bgy,,,,R,721,,774,,
205002018,Balite,25002018,Bgy,,,,R,684,,796,,
205002017,Baan,25002017,Bgy,,,,R,525,,590,,
205002016,Anayo,25002016,Bgy,,,,R,522,,453,,
205002014,Tucanon,25002014,Bgy,,,,R,1226,,1556,,
205002013,Tabueng,25002013,Bgy,,,,R,610,,655,,
205002012,Sta. Clara,25002012,Bgy,,,,R,1100,,1219,,
205002011,Poblacion,25002011,Bgy,,,,R,4030,,4354,,
205002010,Nagcuartelan,25002010,Bgy,,,,R,1189,,1321,,
205002009,Kirang,25002009,Bgy,,,,R,2525,,3210,,
205002008,Darapidap,25002008,Bgy,,,,R,2151,,2760,,
205002007,Cutar,25002007,Bgy,,,,R,1956,,1853,,
205002006,Comon,25002006,Bgy,,,,R,3831,,4229,,
205002005,Calitlitan,25002005,Bgy,,,,R,2030,,2488,,
205002004,Bone South,25002004,Bgy,,,,R,3866,,4390,,
205002003,Bone North,25002003,Bgy,,,,R,2337,,2609,,
205002002,Beti,25002002,Bgy,,,,R,2033,,2172,,
205002001,Banganan,25002001,Bgy,,,,U,2788,,3419,,
205002000,Aritao,25002000,Mun,,,2nd,,37225,,42197,,
205001010,Dulli,25001010,Bgy,,,,R,1767,,1806,,
205001009,Tiblac,25001009,Bgy,,,,R,2123,,2343,,
205001008,Salingsingan,25001008,Bgy,,,,R,1366,,1371,,
205001007,Poblacion,25001007,Bgy,,,,R,2758,,2953,,
205001006,Napo,25001006,Bgy,,,,R,1760,,1466,,
205001005,Labang,25001005,Bgy,,,,R,1826,,1959,,
205001004,Camandag,25001004,Bgy,,,,R,1540,,1406,,
205001001,Ammoweg,25001001,Bgy,,,,R,2110,,2168,,
205001000,Ambaguio,25001000,Mun,,,5th,,15250,,15472,,
205000000,Nueva Vizcaya,25000000,Prov,,,2nd,,452287,,497432,,
203137055,Moldero,23137055,Bgy,,,,R,1521,,1528,,
203137054,Ugad,23137054,Bgy,,,,R,2836,,3123,,
203137053,Tunggui,23137053,Bgy,,,,R,737,,594,,
203137051,Sisim Alto,23137051,Bgy,,,,R,1070,,1233,,
203137050,Sisim Abajo,23137050,Bgy,,,,R,147,,108,,
203137048,Sinippil,23137048,Bgy,,,,R,242,,305,,
203137047,Sto. Ni?o,23137047,Bgy,,,,R,1314,,1330,,
203137046,Sta. Catalina,23137046,Bgy,,,,R,772,,998,,
203137045,Santa,23137045,Bgy,,,,R,1159,,1208,,
203137044,San Vicente,23137044,Bgy,,,,R,1321,,1738,,
203137042,San Pedro,23137042,Bgy,,,,U,2868,,2979,,
203137041,San Mateo,23137041,Bgy,,,,R,2539,,2684,,
203137040,Barangay District 4 ,23137040,Bgy,,,,R,974,,895,,Pob.
203137039,Barangay District 3 ,23137039,Bgy,,,,R,1156,,770,,Pob.
203137038,Barangay District 2 ,23137038,Bgy,,,,R,700,,763,,Pob.
203137037,Barangay District 1 ,23137037,Bgy,,,,R,844,,792,,Pob.
203137036,Pilitan,23137036,Bgy,,,,R,1683,,1823,,
203137035,Paragu,23137035,Bgy,,,,R,1240,,1321,,
203137033,Namnama,23137033,Bgy,,,,R,1384,,1614,,
203137032,Minanga,23137032,Bgy,,,,R,1360,,1391,,
203137031,Maligaya,23137031,Bgy,,,,R,2464,,2409,,
203137030,Malamag West,23137030,Bgy,,,,R,1176,,1003,,
203137029,Malamag East,23137029,Bgy,,,,R,1037,,874,,
203137027,Sta. Visitacion,23137027,Bgy,Maggayu,,,R,1091,,1379,,
203137026,Liwanag,23137026,Bgy,,,,R,1810,,1954,,
203137025,Lingaling,23137025,Bgy,,,,U,1387,,1626,,
203137024,Lapogan,23137024,Bgy,,,,R,2504,,2755,,
203137023,Lanna,23137023,Bgy,,,,R,3135,,3108,,
203137022,Lalauanan,23137022,Bgy,,,,R,784,,851,,
203137021,Fermeldy,23137021,Bgy,Hcda. San Francisco,,,R,2244,,2410,,
203137020,Fugu Sur,23137020,Bgy,,,,R,156,,169,,
203137019,Fugu Norte,23137019,Bgy,,,,R,805,,716,,
203137018,Fugu Abajo,23137018,Bgy,,,,R,1133,,953,,
203137016,Cumabao,23137016,Bgy,,,,R,2404,,2428,,
203137015,Compania,23137015,Bgy,,,,R,1254,,1375,,
203137014,Carpentero,23137014,Bgy,,,,R,1055,,1069,,
203137013,Camasi,23137013,Bgy,,,,R,2390,,2467,,
203137012,Caligayan,23137012,Bgy,,,,R,1763,,1653,,
203137010,Bayabo East,23137010,Bgy,,,,R,1468,,1525,,
203137009,Bantug,23137009,Bgy,,,,R,1053,,1057,,
203137008,Banig,23137008,Bgy,,,,R,995,,1141,,
203137007,Balug,23137007,Bgy,,,,R,1202,,1563,,
203137005,Arcon,23137005,Bgy,,,,R,2178,,2185,,
203137003,Antagan II,23137003,Bgy,,,,R,1537,,1562,,
203137002,Antagan I,23137002,Bgy,,,,R,3004,,3293,,
203137001,Annafunan,23137001,Bgy,,,,R,1754,,2021,,
203137000,Tumauini,23137000,Mun,,,1st,,67650,,70743,,
